Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OperatorSkillScore,RequiredSkillByRole
33,No,Non-Travel,657,Maintenance,10,2,Logistics,1,769,2,Male,67,1,4,Cold Storage Supervisor,3,Single,117911,14864,9,No,14,4,4,1,29,2,2,6,15,5,8,0.3560378251807647,0.4
26,No,Frequently,564,Quality Control,45,4,Mechanical Engineering,1,770,4,Female,66,1,2,Dairy Lab Technician,3,Single,99030,10177,1,No,16,3,4,2,18,5,1,6,18,8,5,0.7874653036796337,0.55
22,No,Rarely,1058,Quality Control,17,3,Biotechnology,1,771,1,Female,147,4,3,Cheese Production Technician,1,Married,83910,15347,7,No,16,2,1,2,38,3,4,15,0,6,9,0.5330821165009039,0.5
42,No,Rarely,550,Maintenance,18,3,Logistics,1,772,1,Male,88,2,2,Packaging Machine Operator,4,Married,117288,9931,7,No,24,2,3,1,36,2,3,26,12,14,4,0.7931210188336295,0.4
37,No,Rarely,452,Maintenance,42,2,Mechanical Engineering,1,773,1,Female,120,4,1,Cold Storage Supervisor,1,Married,80972,14841,0,No,13,1,1,1,2,5,2,4,3,7,6,0.5318221076582441,0.4
57,No,Rarely,980,Quality Control,48,2,Food Technology,1,774,2,Female,103,2,3,Cheese Production Technician,3,Divorced,110893,13844,0,No,22,4,3,1,24,0,2,27,6,14,10,0.5897583883986857,0.5
54,No,Frequently,1002,Maintenance,20,2,Biotechnology,1,775,2,Female,148,1,4,Packaging Machine Operator,4,Married,75919,10594,3,Yes,13,3,3,1,33,0,1,16,0,6,8,0.8966961689197683,0.4
34,No,Rarely,1211,Maintenance,37,3,Dairy Science,1,776,3,Male,143,4,3,Milk Processing Operator,1,Single,102486,15418,1,No,23,3,2,2,21,4,2,9,1,1,9,0.8660529484246118,0.45
44,No,Frequently,658,Logistics,45,3,Mechanical Engineering,1,777,4,Female,125,1,4,Cold Storage Supervisor,1,Single,101288,4086,0,No,23,3,3,2,37,2,1,3,15,8,10,0.3901829094668234,0.4
56,Yes,Non-Travel,1116,Production,18,1,Mechanical Engineering,1,778,4,Male,84,2,1,Farm Liaison Officer,1,Single,24132,12419,8,Yes,20,4,2,2,13,0,1,22,13,14,2,0.8080587705144553,0.3
47,Yes,Rarely,698,Quality Control,17,4,Biotechnology,1,779,2,Male,60,3,1,Cold Storage Supervisor,3,Married,61598,13602,2,No,24,2,1,0,38,1,1,13,4,0,7,0.4732824385880352,0.4
29,No,Non-Travel,1149,Logistics,9,1,Logistics,1,780,3,Male,110,2,3,Dairy Quality Analyst,2,Married,113812,13182,0,No,19,3,1,1,1,1,4,4,13,13,16,0.2498741165372749,0.55
58,No,Frequently,707,Production,14,4,Logistics,1,781,1,Female,93,3,2,Cheese Production Technician,4,Divorced,40551,14835,1,Yes,12,3,4,2,31,3,4,1,16,1,6,0.6030467103777802,0.5
36,No,Frequently,700,Maintenance,49,1,Logistics,1,782,2,Female,117,1,3,Dairy Quality Analyst,3,Divorced,112511,19533,7,Yes,20,2,2,2,2,4,2,13,11,2,11,0.8839363016179647,0.55
58,No,Frequently,1002,Maintenance,29,3,Dairy Science,1,783,4,Male,74,1,3,Milk Processing Operator,4,Single,88206,18446,4,Yes,11,3,1,2,7,0,4,23,19,2,15,0.8820195809036997,0.45
41,No,Rarely,797,Logistics,31,1,Biotechnology,1,784,4,Male,97,4,1,Dairy Lab Technician,3,Divorced,94900,5153,6,No,12,1,2,1,25,3,1,17,11,13,14,0.2885257647137276,0.55
45,No,Rarely,365,Maintenance,4,4,Biotechnology,1,785,4,Male,81,3,4,Milk Processing Operator,1,Divorced,46296,11200,5,No,17,2,1,1,31,1,1,26,2,9,12,0.7398656666324948,0.45
44,Yes,Rarely,661,Farm Operations,18,2,Logistics,1,786,1,Female,133,2,3,Dairy Quality Analyst,1,Single,110216,12223,0,No,24,2,2,1,10,3,4,23,1,3,17,0.7619831309751453,0.55
36,No,Rarely,1119,Logistics,20,4,Logistics,1,787,4,Female,144,1,2,Dairy Quality Analyst,2,Married,38066,12273,5,No,10,2,2,2,0,3,2,28,14,4,17,0.458121349021662,0.55
32,No,Frequently,313,Production,47,2,Food Technology,1,788,1,Male,53,3,1,Cheese Production Technician,2,Divorced,48892,2751,6,No,13,1,3,1,14,0,1,10,10,5,4,0.6610166268319299,0.5
39,No,Rarely,1191,Logistics,43,3,Food Technology,1,789,1,Male,87,2,3,Logistics & Supply Chain Coordinator,4,Married,95577,10849,3,No,16,2,1,2,3,0,4,15,9,0,13,0.5417116347940552,0.35
44,No,Non-Travel,406,Quality Control,44,4,Mechanical Engineering,1,790,1,Female,112,3,3,Dairy Quality Analyst,2,Single,94590,19084,7,No,14,4,4,0,3,0,3,17,17,13,10,0.3595251683969487,0.55
23,No,Frequently,1458,Logistics,9,1,Mechanical Engineering,1,791,2,Male,96,2,2,Dairy Quality Analyst,2,Single,97173,18220,7,No,11,4,3,1,27,4,2,26,1,12,2,0.7328849968574913,0.55
29,No,Rarely,714,Maintenance,13,4,Biotechnology,1,792,1,Female,50,2,3,Dairy Lab Technician,4,Divorced,96293,12348,6,No,10,4,4,1,9,3,2,15,6,7,16,0.3839268954686892,0.55
22,No,Rarely,1431,Maintenance,15,2,Biotechnology,1,793,3,Female,52,2,3,Cold Storage Supervisor,3,Single,84771,19924,1,No,15,2,2,2,10,3,2,20,6,5,11,0.4383134271291614,0.4
37,No,Non-Travel,908,Farm Operations,27,3,Dairy Science,1,794,4,Male,135,2,3,Cold Storage Supervisor,2,Single,47484,8167,5,No,22,2,3,1,22,4,3,3,6,9,2,0.3330128834408227,0.4
55,No,Non-Travel,1348,Farm Operations,15,1,Dairy Science,1,795,2,Male,111,3,3,Dairy Quality Analyst,3,Single,97865,8364,5,No,22,2,2,1,2,1,1,0,13,8,1,0.703489912652093,0.55
41,No,Frequently,337,Farm Operations,28,4,Food Technology,1,796,4,Female,113,3,2,Milk Processing Operator,1,Divorced,119074,3983,6,Yes,14,1,1,2,38,2,2,13,1,4,3,0.5211068376814055,0.45
53,No,Rarely,538,Production,37,2,Mechanical Engineering,1,797,1,Female,66,4,3,Dairy Lab Technician,2,Divorced,47115,16629,5,Yes,12,4,1,2,38,1,4,11,1,6,17,0.5103612783872532,0.55
27,No,Rarely,736,Farm Operations,19,1,Food Technology,1,798,2,Female,127,3,3,Milk Processing Operator,1,Divorced,46038,18288,1,No,20,3,4,2,16,4,2,23,14,10,19,0.6231940068230089,0.45
59,No,Rarely,267,Production,26,3,Food Technology,1,799,3,Female,111,3,3,Packaging Machine Operator,1,Single,56622,13273,7,Yes,20,3,1,0,21,3,4,9,10,3,13,0.3100844130731361,0.4
38,No,Rarely,582,Farm Operations,26,1,Mechanical Engineering,1,800,1,Female,84,4,1,Logistics & Supply Chain Coordinator,3,Married,55886,9648,3,No,24,2,4,2,26,3,2,27,9,5,7,0.8287077227380315,0.35
56,No,Frequently,218,Production,25,3,Dairy Science,1,801,4,Male,62,3,2,Cold Storage Supervisor,4,Single,71284,9894,8,No,20,1,2,1,15,0,4,18,2,5,1,0.5255762693651517,0.4
25,No,Frequently,882,Logistics,26,1,Mechanical Engineering,1,802,3,Female,84,2,1,Cold Storage Supervisor,2,Divorced,29901,15305,7,Yes,18,2,3,0,15,0,4,28,16,12,18,0.4565688010774208,0.4
45,Yes,Frequently,273,Logistics,26,4,Logistics,1,803,1,Female,92,1,1,Dairy Lab Technician,3,Married,76377,14925,2,Yes,12,3,1,2,39,3,4,3,8,3,9,0.2886834262336347,0.55
53,No,Non-Travel,772,Maintenance,46,2,Logistics,1,804,3,Female,51,1,2,Maintenance Engineer,4,Married,102910,12327,2,Yes,11,4,2,0,2,3,3,19,14,5,4,0.31756794305719,0.6
25,No,Frequently,1138,Production,28,4,Logistics,1,805,1,Male,105,4,1,Milk Processing Operator,1,Divorced,69862,13411,7,Yes,14,3,3,0,32,5,3,20,13,7,10,0.844252219739702,0.45
56,No,Rarely,1499,Quality Control,49,4,Biotechnology,1,806,2,Male,126,3,1,Dairy Lab Technician,2,Married,52806,8900,1,No,18,4,2,1,1,0,3,2,18,10,8,0.5196319233798056,0.55
52,No,Rarely,1271,Maintenance,18,3,Dairy Science,1,807,1,Female,100,3,1,Cheese Production Technician,1,Married,37659,18137,8,No,17,4,4,0,38,0,1,24,16,4,15,0.7055287435514825,0.5
41,No,Non-Travel,410,Logistics,32,3,Dairy Science,1,808,2,Female,103,4,2,Maintenance Engineer,1,Divorced,43453,5800,3,No,15,1,2,2,26,1,4,3,19,1,4,0.2563614468609732,0.6
40,No,Rarely,1054,Production,3,3,Biotechnology,1,809,1,Male,65,1,3,Farm Liaison Officer,2,Married,50498,4478,5,No,12,3,4,0,14,3,1,29,16,8,14,0.6504251808885386,0.3
25,No,Non-Travel,850,Farm Operations,2,4,Food Technology,1,810,1,Male,67,2,4,Milk Processing Operator,4,Married,90393,11967,2,No,15,2,4,0,6,3,3,25,15,10,13,0.8450634346361947,0.45
25,Yes,Non-Travel,1193,Quality Control,33,1,Logistics,1,811,4,Male,56,3,4,Maintenance Engineer,4,Divorced,36312,12158,2,No,14,1,1,1,8,4,4,14,19,3,8,0.4099744156170438,0.6
23,No,Rarely,894,Logistics,42,1,Logistics,1,812,3,Male,94,4,2,Dairy Lab Technician,2,Married,21436,9054,2,No,10,4,4,1,5,1,1,10,7,3,19,0.6053983504994075,0.55
49,No,Frequently,739,Maintenance,19,4,Food Technology,1,813,3,Female,85,2,4,Cheese Production Technician,2,Married,47569,8059,9,No,14,3,4,2,11,2,3,15,6,10,4,0.8581533730210953,0.5
30,No,Non-Travel,1414,Production,17,4,Mechanical Engineering,1,814,3,Male,90,4,2,Logistics & Supply Chain Coordinator,3,Married,78813,11959,1,Yes,23,2,2,1,29,2,1,26,11,6,14,0.7035257876633041,0.35
49,No,Frequently,1100,Quality Control,44,2,Mechanical Engineering,1,815,1,Female,143,4,2,Maintenance Engineer,3,Married,110485,14007,7,Yes,16,1,4,2,19,2,1,3,0,9,8,0.2436278516688541,0.6
50,No,Non-Travel,979,Production,33,3,Dairy Science,1,816,1,Female,91,4,4,Logistics & Supply Chain Coordinator,1,Divorced,93229,10433,8,Yes,18,2,4,2,19,5,3,5,11,13,3,0.4651160030823071,0.35
43,No,Non-Travel,1336,Farm Operations,12,3,Biotechnology,1,817,1,Male,56,1,1,Dairy Quality Analyst,2,Single,65986,8209,7,Yes,21,3,2,1,26,0,4,7,5,9,3,0.2600409292611019,0.55
28,Yes,Rarely,369,Maintenance,49,4,Dairy Science,1,818,2,Male,64,1,3,Cold Storage Supervisor,4,Single,73177,9115,9,No,24,2,3,0,19,2,2,12,15,5,19,0.8029223173394218,0.4
22,No,Rarely,1237,Production,3,4,Mechanical Engineering,1,819,2,Male,109,4,4,Packaging Machine Operator,1,Married,29305,15068,2,Yes,10,1,1,1,6,4,2,22,17,13,6,0.6351638908425308,0.4
50,No,Non-Travel,487,Logistics,43,1,Food Technology,1,820,4,Male,89,3,4,Cold Storage Supervisor,1,Divorced,52646,5368,6,No,12,2,2,0,39,0,1,19,18,3,14,0.86946722138372,0.4
59,No,Frequently,388,Maintenance,49,4,Dairy Science,1,821,1,Female,132,2,4,Farm Liaison Officer,1,Divorced,112838,18128,9,No,17,3,4,0,39,0,1,3,2,5,16,0.213829430430065,0.3
56,No,Rarely,1113,Logistics,26,1,Logistics,1,822,3,Female,86,3,4,Cheese Production Technician,1,Married,96126,4827,1,No,15,1,2,2,29,2,1,4,2,2,17,0.496161158897733,0.5
55,No,Rarely,1378,Production,35,4,Logistics,1,823,3,Female,115,1,2,Logistics & Supply Chain Coordinator,4,Single,60430,17990,3,No,22,4,3,2,7,0,4,9,4,6,6,0.2730548696810763,0.35
43,No,Frequently,893,Maintenance,8,2,Food Technology,1,824,4,Male,104,2,2,Dairy Lab Technician,1,Married,88659,4487,5,Yes,14,1,2,1,1,1,1,4,2,5,18,0.4453414758339389,0.55
50,No,Non-Travel,1087,Logistics,36,2,Mechanical Engineering,1,825,3,Female,126,4,3,Logistics & Supply Chain Coordinator,2,Divorced,24158,15347,4,No,22,3,2,0,13,1,1,11,18,2,9,0.3133207763496109,0.35
25,Yes,Non-Travel,670,Farm Operations,7,1,Logistics,1,826,4,Male,144,3,3,Dairy Lab Technician,3,Divorced,94236,18277,8,Yes,19,2,2,1,9,2,1,0,4,0,12,0.4301556319953941,0.55
21,No,Frequently,1298,Farm Operations,46,3,Logistics,1,827,1,Female,129,3,4,Dairy Lab Technician,4,Single,96067,3643,9,No,11,4,2,2,17,4,3,28,13,11,1,0.7734834033054203,0.55
39,No,Rarely,476,Production,46,2,Biotechnology,1,828,3,Male,105,4,4,Farm Liaison Officer,2,Divorced,47738,19596,3,No,12,4,4,0,17,0,2,23,15,9,19,0.3124895285378925,0.3
47,No,Rarely,1139,Maintenance,36,1,Dairy Science,1,829,1,Female,93,3,4,Maintenance Engineer,2,Divorced,29879,2019,4,No,21,2,2,1,15,3,2,9,0,4,10,0.5315653298665317,0.6
30,No,Non-Travel,770,Quality Control,16,4,Mechanical Engineering,1,830,2,Female,106,1,3,Cold Storage Supervisor,2,Divorced,25543,2675,3,No,11,3,3,1,4,2,3,28,16,9,4,0.8451081938423683,0.4
23,Yes,Rarely,1056,Maintenance,24,4,Dairy Science,1,831,3,Male,55,4,4,Dairy Quality Analyst,3,Single,67924,18992,7,No,10,1,2,2,30,5,4,4,10,1,5,0.8991455014980145,0.55
34,No,Rarely,1200,Farm Operations,1,1,Mechanical Engineering,1,832,2,Female,141,3,1,Logistics & Supply Chain Coordinator,3,Divorced,62348,18445,7,Yes,16,3,2,2,36,0,4,18,8,6,2,0.3754487827225583,0.35
25,Yes,Rarely,1405,Logistics,49,3,Logistics,1,833,3,Female,81,4,3,Maintenance Engineer,3,Married,104117,11457,2,Yes,23,4,4,2,19,2,4,18,3,12,0,0.8548977195362701,0.6
49,No,Frequently,657,Quality Control,25,1,Biotechnology,1,834,1,Male,123,2,1,Dairy Quality Analyst,2,Single,56679,3154,0,No,12,1,4,2,22,2,3,19,1,6,2,0.3829720765607178,0.55
57,No,Non-Travel,1117,Production,10,1,Dairy Science,1,835,4,Male,67,4,4,Cheese Production Technician,3,Married,99118,11820,5,No,16,1,2,1,31,4,2,11,8,3,2,0.4894699492885153,0.5
21,No,Rarely,1032,Quality Control,16,2,Logistics,1,836,1,Male,117,3,2,Packaging Machine Operator,1,Married,63888,11818,1,No,21,2,4,2,16,3,2,22,4,5,3,0.8145465285633291,0.4
34,No,Rarely,1287,Production,16,1,Mechanical Engineering,1,837,1,Male,122,1,1,Logistics & Supply Chain Coordinator,3,Single,50276,5716,1,Yes,16,3,4,2,12,0,1,15,3,0,6,0.7503232734469736,0.35
30,Yes,Frequently,1038,Quality Control,8,1,Dairy Science,1,838,1,Male,56,4,3,Farm Liaison Officer,4,Married,24799,7242,2,No,17,1,2,1,12,2,2,4,4,1,14,0.8002412900566147,0.3
27,No,Non-Travel,1483,Production,29,4,Dairy Science,1,839,3,Female,57,4,1,Dairy Quality Analyst,2,Single,110627,7022,7,No,10,2,4,1,16,2,4,16,17,14,10,0.7601796755131154,0.55
45,No,Rarely,392,Production,39,2,Logistics,1,840,4,Male,113,3,3,Dairy Lab Technician,2,Married,113770,19826,2,No,14,3,1,0,14,0,4,13,12,5,17,0.3645427035070289,0.55
24,No,Rarely,815,Quality Control,28,4,Dairy Science,1,841,2,Female,56,1,4,Maintenance Engineer,1,Single,110141,3653,6,No,19,4,1,1,25,2,1,11,4,1,11,0.5911565808014214,0.6
25,No,Rarely,605,Quality Control,6,4,Biotechnology,1,842,1,Female,90,1,1,Cold Storage Supervisor,3,Divorced,80558,4502,9,No,18,4,1,0,27,2,1,12,18,11,3,0.4696755028533453,0.4
45,No,Non-Travel,1142,Production,16,3,Biotechnology,1,843,3,Male,89,2,2,Farm Liaison Officer,3,Divorced,56534,18665,9,Yes,21,3,4,2,29,2,2,20,2,11,10,0.521797677913858,0.3
23,No,Rarely,920,Farm Operations,20,3,Logistics,1,844,2,Female,52,2,1,Logistics & Supply Chain Coordinator,4,Married,51668,16086,8,No,20,1,1,0,34,1,1,13,17,10,5,0.3077694114865415,0.35
38,Yes,Rarely,292,Quality Control,16,2,Mechanical Engineering,1,845,1,Female,66,3,2,Maintenance Engineer,1,Divorced,24111,5403,7,Yes,16,1,3,0,21,1,1,4,5,3,18,0.4210372914576193,0.6
39,Yes,Frequently,629,Maintenance,7,2,Logistics,1,846,2,Male,115,1,3,Farm Liaison Officer,4,Single,44686,3235,0,Yes,10,4,1,2,9,3,3,21,5,3,17,0.8003529849955309,0.3
52,No,Frequently,853,Logistics,41,3,Biotechnology,1,847,1,Female,128,1,4,Packaging Machine Operator,4,Married,92551,15149,6,No,17,4,3,2,10,4,2,29,4,9,14,0.8282908869203147,0.4
39,No,Rarely,633,Production,14,3,Food Technology,1,848,2,Male,142,2,4,Logistics & Supply Chain Coordinator,2,Divorced,92392,16396,6,No,12,1,4,2,37,0,4,22,0,8,2,0.627107158729397,0.35
31,No,Non-Travel,1335,Production,43,3,Food Technology,1,849,2,Male,101,2,2,Cheese Production Technician,2,Divorced,36490,16430,7,No,22,3,1,0,32,4,3,4,7,14,16,0.548787079900527,0.5
20,No,Rarely,574,Logistics,26,3,Dairy Science,1,850,4,Male,71,3,3,Cold Storage Supervisor,3,Married,55194,19169,9,No,13,4,3,1,5,4,4,28,0,9,0,0.6989877817045103,0.4
45,No,Frequently,1282,Farm Operations,26,3,Dairy Science,1,851,4,Female,53,1,4,Cheese Production Technician,3,Divorced,34497,15864,4,No,13,1,4,1,36,1,1,26,5,6,1,0.6261972751555416,0.5
33,No,Rarely,1266,Logistics,14,4,Food Technology,1,852,1,Female,55,4,3,Dairy Quality Analyst,4,Divorced,73516,17506,9,Yes,24,3,1,1,6,3,1,29,19,13,18,0.8885725044434696,0.55
57,No,Frequently,406,Quality Control,7,2,Biotechnology,1,853,3,Female,87,2,2,Dairy Quality Analyst,3,Married,108730,13509,8,No,19,2,2,2,11,4,4,17,13,6,8,0.3330621545149422,0.55
56,No,Rarely,979,Logistics,33,4,Dairy Science,1,854,4,Female,75,3,2,Cold Storage Supervisor,4,Divorced,64104,5194,8,Yes,23,3,1,2,6,4,3,13,10,11,7,0.5143313083725372,0.4
30,No,Non-Travel,1341,Production,26,4,Logistics,1,855,2,Male,60,1,1,Maintenance Engineer,3,Divorced,25316,6789,7,No,21,1,1,1,1,2,3,17,1,10,11,0.8427683515998876,0.6
55,No,Frequently,731,Logistics,45,1,Logistics,1,856,4,Female,139,1,4,Dairy Quality Analyst,3,Divorced,58130,12638,5,No,17,3,1,2,0,0,3,28,3,0,14,0.8403159419359669,0.55
32,No,Frequently,1445,Maintenance,20,4,Biotechnology,1,857,4,Male,66,2,4,Milk Processing Operator,2,Divorced,90229,7350,5,No,10,1,2,0,22,3,1,19,12,10,6,0.5467427925928214,0.45
22,No,Frequently,365,Quality Control,3,3,Dairy Science,1,858,1,Female,137,3,1,Milk Processing Operator,2,Married,49954,2533,0,No,17,4,3,0,24,0,2,0,6,4,15,0.294366301400967,0.45
52,No,Frequently,842,Logistics,4,3,Logistics,1,859,4,Female,141,4,2,Farm Liaison Officer,2,Single,41652,5663,5,Yes,18,2,3,2,17,1,1,6,5,2,6,0.7704705772450318,0.3
25,No,Rarely,1379,Production,26,1,Dairy Science,1,860,4,Female,148,2,2,Farm Liaison Officer,2,Single,34178,2129,3,No,18,4,2,1,6,4,4,28,2,2,19,0.6096156305523432,0.3
29,No,Rarely,1407,Quality Control,11,1,Dairy Science,1,861,2,Female,80,3,2,Logistics & Supply Chain Coordinator,1,Divorced,71163,14563,3,Yes,14,4,1,1,2,4,3,16,8,5,11,0.7412162111000797,0.35
24,No,Non-Travel,289,Production,2,1,Logistics,1,862,4,Female,126,1,2,Farm Liaison Officer,2,Divorced,34751,3858,1,Yes,13,1,1,0,28,5,2,2,13,3,16,0.5237665419874131,0.3
42,No,Rarely,1317,Farm Operations,14,1,Food Technology,1,863,2,Male,84,4,3,Packaging Machine Operator,1,Single,85961,17735,3,Yes,13,1,1,2,9,0,3,9,19,7,10,0.3427187453557786,0.4
29,No,Frequently,212,Maintenance,44,1,Logistics,1,864,4,Female,65,3,4,Farm Liaison Officer,2,Divorced,23044,14342,4,No,18,1,3,1,4,1,1,6,10,13,3,0.2167925852356645,0.3
21,No,Non-Travel,1172,Farm Operations,30,4,Biotechnology,1,865,4,Female,128,4,4,Packaging Machine Operator,3,Single,83165,5649,4,No,24,1,3,1,33,5,2,26,4,3,18,0.5913967881878265,0.4
32,No,Rarely,1004,Maintenance,49,1,Mechanical Engineering,1,866,3,Female,67,3,2,Farm Liaison Officer,4,Married,31480,12978,4,No,17,4,2,2,7,5,2,27,13,7,1,0.3127323252171127,0.3
59,No,Frequently,1144,Logistics,12,4,Logistics,1,867,4,Female,111,3,2,Cheese Production Technician,3,Married,85439,6860,3,No,19,1,4,2,13,2,1,11,18,13,1,0.330996046018475,0.5
21,No,Rarely,941,Quality Control,26,2,Dairy Science,1,868,2,Male,76,3,2,Dairy Lab Technician,3,Married,63874,11412,0,No,24,1,2,1,39,5,3,21,7,11,16,0.505413941670015,0.55
39,Yes,Frequently,1075,Logistics,44,1,Dairy Science,1,869,2,Female,84,3,4,Packaging Machine Operator,1,Married,86775,10833,9,No,19,4,3,2,5,5,3,14,6,14,8,0.5094539514072285,0.4
20,No,Rarely,1373,Maintenance,33,1,Logistics,1,870,1,Male,94,4,4,Maintenance Engineer,2,Married,26566,16135,7,No,21,2,1,2,0,2,3,22,6,11,0,0.3920709631439937,0.6
56,No,Rarely,859,Maintenance,13,4,Mechanical Engineering,1,871,1,Female,84,2,2,Logistics & Supply Chain Coordinator,4,Married,105311,2723,2,No,16,2,1,2,32,4,1,20,2,3,9,0.2923455458964279,0.35
28,No,Frequently,1231,Maintenance,14,2,Logistics,1,872,3,Male,77,4,3,Cold Storage Supervisor,4,Single,73149,2737,1,No,21,3,1,1,39,4,4,15,2,2,14,0.8614669262756363,0.4
36,Yes,Non-Travel,1252,Production,24,4,Mechanical Engineering,1,873,2,Male,58,3,1,Packaging Machine Operator,2,Divorced,23006,15879,8,Yes,12,4,1,0,10,3,4,7,17,4,14,0.2921484311147819,0.4
28,No,Frequently,495,Quality Control,34,4,Mechanical Engineering,1,874,2,Male,125,4,1,Dairy Quality Analyst,1,Single,92561,3299,6,No,13,1,4,2,23,5,3,5,12,11,1,0.4455408092207906,0.55
30,No,Frequently,1185,Logistics,44,1,Biotechnology,1,875,2,Male,64,4,1,Dairy Lab Technician,1,Married,39423,2339,8,No,24,3,2,1,9,0,2,27,0,12,13,0.4134075948252124,0.55
34,No,Rarely,1125,Logistics,26,3,Dairy Science,1,876,3,Male,70,4,4,Cheese Production Technician,1,Divorced,110710,2152,1,Yes,18,2,2,0,22,4,4,3,4,4,3,0.8064365278709864,0.5
43,No,Frequently,839,Farm Operations,21,3,Dairy Science,1,877,2,Female,101,3,4,Milk Processing Operator,4,Divorced,112199,11613,8,No,23,2,3,1,15,1,3,29,3,9,17,0.4870437139349993,0.45
57,No,Rarely,539,Maintenance,28,4,Mechanical Engineering,1,878,1,Male,84,4,1,Cheese Production Technician,1,Married,53952,15755,9,Yes,22,4,2,1,36,0,4,10,15,9,8,0.286830449464055,0.5
54,No,Non-Travel,827,Maintenance,48,1,Dairy Science,1,879,3,Female,146,1,1,Farm Liaison Officer,1,Married,47326,17982,8,Yes,17,1,4,1,15,3,3,16,14,0,1,0.2071827198831468,0.3
49,No,Non-Travel,638,Maintenance,36,2,Food Technology,1,880,1,Male,100,3,3,Logistics & Supply Chain Coordinator,4,Married,51139,2426,8,Yes,21,1,4,0,30,5,4,1,17,14,1,0.7053647224321673,0.35
50,No,Frequently,1367,Logistics,40,3,Mechanical Engineering,1,881,1,Male,132,4,4,Dairy Lab Technician,4,Married,82103,11327,9,No,21,3,4,1,5,2,4,27,16,7,17,0.7001507647974952,0.55
24,No,Non-Travel,1141,Farm Operations,2,2,Dairy Science,1,882,3,Female,104,1,4,Dairy Quality Analyst,3,Married,80857,13521,9,No,10,2,1,0,29,3,2,5,13,7,16,0.4924485699192594,0.55
33,Yes,Rarely,1029,Production,42,3,Food Technology,1,883,4,Male,136,4,1,Packaging Machine Operator,4,Married,93638,19333,3,No,12,3,3,2,36,0,2,3,13,7,8,0.2884156002186265,0.4
30,No,Frequently,718,Quality Control,9,1,Biotechnology,1,884,4,Male,126,2,3,Cheese Production Technician,2,Divorced,92652,3373,9,Yes,23,3,4,0,0,2,4,2,18,13,7,0.4601436688009235,0.5
28,No,Rarely,1175,Production,23,4,Dairy Science,1,885,1,Male,93,4,3,Dairy Lab Technician,4,Married,32937,9082,2,No,21,3,2,1,24,1,3,6,5,9,1,0.6129177156419217,0.55
53,No,Non-Travel,1268,Logistics,15,2,Food Technology,1,886,4,Male,114,4,1,Packaging Machine Operator,4,Married,50161,11893,5,No,19,1,2,0,20,2,2,6,12,3,1,0.6927600592647887,0.4
31,No,Rarely,1154,Maintenance,13,2,Logistics,1,887,2,Female,142,2,1,Logistics & Supply Chain Coordinator,1,Divorced,24383,9593,2,Yes,11,2,2,1,34,2,1,15,17,12,4,0.2547679247039933,0.35
54,No,Frequently,1462,Quality Control,23,4,Logistics,1,888,3,Male,137,3,4,Cold Storage Supervisor,3,Single,105856,11495,8,No,11,3,4,2,37,1,2,1,14,13,11,0.5894152294302752,0.4
54,No,Non-Travel,1151,Logistics,17,2,Food Technology,1,889,1,Male,129,2,1,Milk Processing Operator,1,Married,90043,18754,2,Yes,22,2,4,0,4,4,4,7,6,8,15,0.3932868549136963,0.45
20,Yes,Rarely,1143,Logistics,48,3,Mechanical Engineering,1,890,2,Female,74,3,2,Logistics & Supply Chain Coordinator,3,Divorced,34735,9837,1,Yes,22,2,2,2,11,4,4,14,18,9,13,0.6320864009935498,0.35
59,No,Rarely,354,Logistics,2,4,Mechanical Engineering,1,891,4,Female,136,2,3,Farm Liaison Officer,1,Divorced,79919,13172,7,No,17,3,4,0,4,2,1,26,16,2,19,0.6536980860053325,0.3
41,No,Frequently,1404,Quality Control,20,3,Dairy Science,1,892,2,Male,141,4,1,Cold Storage Supervisor,2,Single,115249,12317,5,No,15,3,2,1,8,2,2,15,8,6,1,0.837422591242303,0.4
48,No,Rarely,1438,Quality Control,20,3,Logistics,1,893,4,Male,96,4,2,Farm Liaison Officer,1,Married,102055,12934,7,Yes,21,4,1,0,8,3,4,0,10,5,7,0.4872648627722719,0.3
27,Yes,Rarely,287,Farm Operations,46,1,Mechanical Engineering,1,894,1,Female,129,3,3,Cheese Production Technician,1,Married,87561,7230,6,Yes,21,1,4,2,34,4,1,26,4,8,3,0.5763134620947223,0.5
30,No,Rarely,1479,Farm Operations,3,3,Mechanical Engineering,1,895,2,Male,105,3,2,Cold Storage Supervisor,2,Married,105455,15645,2,Yes,21,2,1,0,0,1,1,9,1,11,19,0.3877505859323565,0.4
56,Yes,Rarely,1296,Production,12,1,Logistics,1,896,3,Female,87,1,2,Farm Liaison Officer,2,Divorced,57622,10954,7,Yes,22,3,1,2,9,5,3,6,14,13,8,0.4005899169015892,0.3
